Trial	Day	Infected	Susceptible	Recovered
57	13	18	27	55
57	14	11	25	64
57	15	7	25	68
57	16	4	25	71
57	17	3	24	73
57	18	1	24	75
57	19	1	24	75
57	20	2	23	75
57	21	1	23	76
57	22	1	23	76
57	23	1	23	76
57	24	0	23	77
58	0	10	90	0
58	1	8	92	0
58	2	13	87	0
58	3	18	82	0
58	4	19	77	4
58	5	18	74	8
58	6	26	61	13
58	7	26	56	18
58	8	26	51	23
58	9	29	45	26
58	10	25	36	39
58	11	24	32	44
58	12	22	29	49
58	13	18	27	55
58	14	11	25	64
58	15	7	25	68
58	16	4	25	71
58	17	3	24	73
58	18	1	24	75
58	19	1	24	75
58	20	2	23	75
58	21	1	23	76
58	22	1	23	76
58	23	1	23	76
58	24	0	23	77
59	0	10	90	0
59	1	10	90	0
59	2	14	86	0
59	3	20	80	0
59	4	16	78	6
59	5	16	74	10
59	6	19	67	14
59	7	17	63	20
59	8	22	56	22
59	9	22	52	26
59	10	21	46	33
59	11	23	40	37
59	12	22	34	44
59	13	22	30	48
59	14	20	26	54
59	15	16	24	60
59	16	10	24	66
59	17	8	22	70
59	18	4	22	74
59	19	2	22	76
59	20	2	22	76
59	21	0	22	78
60	0	10	90	0
60	1	10	90	0
60	2	14	86	0
60	3	20	80	0
60	4	16	78	6
60	5	16	74	10
60	6	19	67	14
60	7	17	63	20
60	8	22	56	22
60	9	22	52	26
60	10	21	46	33
60	11	23	40	37
60	12	22	34	44
60	13	22	30	48
60	14	20	26	54
60	15	16	24	60
60	16	10	24	66
60	17	8	22	70
60	18	4	22	74
60	19	2	22	76
60	20	2	22	76
60	21	0	22	78
61	0	10	90	0
61	1	10	90	0
61	2	14	86	0
61	3	20	80	0
61	4	16	78	6
61	5	16	74	10
61	6	19	67	14
61	7	17	63	20
61	8	22	56	22
61	9	22	52	26
61	10	21	46	33
61	11	23	40	37
61	12	22	34	44
61	13	22	30	48
61	14	20	26	54
61	15	16	24	60
61	16	10	24	66
61	17	8	22	70
61	18	4	22	74
61	19	2	22	76
61	20	2	22	76
61	21	0	22	78
62	0	10	90	0
62	1	10	90	0
62	2	14	86	0
62	3	20	80	0
62	4	16	78	6
62	5	16	74	10
62	6	19	67	14
62	7	17	63	20
62	8	22	56	22
62	9	22	52	26
62	10	21	46	33
62	11	23	40	37
62	12	22	34	44
62	13	22	30	48
62	14	20	26	54
62	15	16	24	60
62	16	10	24	66
62	17	8	22	70
62	18	4	22	74
62	19	2	22	76
62	20	2	22	76
62	21	0	22	78
63	0	10	90	0
63	1	10	90	0
63	2	14	86	0
63	3	20	80	0
63	4	16	78	6
63	5	16	74	10
63	6	19	67	14
63	7	17	63	20
63	8	22	56	22
63	9	22	52	26
63	10	21	46	33
63	11	23	40	37
63	12	22	34	44
63	13	22	30	48
63	14	20	26	54
63	15	16	24	60
63	16	10	24	66
63	17	8	22	70
63	18	4	22	74
63	19	2	22	76
63	20	2	22	76
63	21	0	22	78
64	0	10	90	0
64	1	10	90	0
64	2	14	86	0
64	3	20	80	0
64	4	16	78	6
64	5	16	74	10
64	6	19	67	14
64	7	17	63	20
64	8	22	56	22
64	9	22	52	26
64	10	21	46	33
64	11	23	40	37
64	12	22	34	44
64	13	22	30	48
64	14	20	26	54
64	15	16	24	60
64	16	10	24	66
64	17	8	22	70
64	18	4	22	74
64	19	2	22	76
64	20	2	22	76
64	21	0	22	78
65	0	10	90	0
65	1	13	87	0
65	2	19	81	0
65	3	25	75	0
65	4	26	68	6
65	5	28	59	13
65	6	28	53	19
65	7	28	47	25
65	8	31	37	32
65	9	25	34	41
65	10	21	32	47
65	11	17	30	53
65	12	7	30	63
65	13	5	29	66
65	14	3	29	68
65	15	1	29	70
65	16	1	29	70
65	17	0	29	71
66	0	10	90	0
66	1	13	87	0
66	2	19	81	0
66	3	25	75	0
66	4	26	68	6
66	5	28	59	13
66	6	28	53	19
66	7	28	47	25
66	8	31	37	32
66	9	25	34	41
66	10	21	32	47
66	11	17	30	53
66	12	7	30	63
66	13	5	29	66
66	14	3	29	68
66	15	1	29	70
66	16	1	29	70
66	17	0	29	71
67	0	10	90	0
67	1	13	87	0
67	2	19	81	0
67	3	25	75	0
67	4	26	68	6
67	5	28	59	13
67	6	28	53	19
67	7	28	47	25
67	8	31	37	32
67	9	25	34	41
67	10	21	32	47
67	11	17	30	53
67	12	7	30	63
67	13	5	29	66
67	14	3	29	68
67	15	1	29	70
67	16	1	29	70
67	17	0	29	71
68	0	10	90	0
68	1	13	87	0
68	2	19	81	0
68	3	25	75	0
68	4	26	68	6
68	5	28	59	13
68	6	28	53	19
68	7	28	47	25
68	8	31	37	32
68	9	25	34	41
68	10	21	32	47
68	11	17	30	53
68	12	7	30	63
68	13	5	29	66
68	14	3	29	68
68	15	1	29	70
68	16	1	29	70
68	17	0	29	71
69	0	10	90	0
69	1	13	87	0
69	2	19	81	0
69	3	25	75	0
69	4	26	68	6
69	5	28	59	13
69	6	28	53	19
69	7	28	47	25
69	8	31	37	32
69	9	25	34	41
69	10	21	32	47
69	11	17	30	53
69	12	7	30	63
69	13	5	29	66
69	14	3	29	68
69	15	1	29	70
69	16	1	29	70
69	17	0	29	71
70	0	10	90	0
70	1	13	87	0
70	2	19	81	0
70	3	25	75	0
70	4	26	68	6
70	5	28	59	13
70	6	28	53	19
70	7	28	47	25
70	8	31	37	32
70	9	25	34	41
70	10	21	32	47
70	11	17	30	53
70	12	7	30	63
70	13	5	29	66
70	14	3	29	68
70	15	1	29	70
70	16	1	29	70
70	17	0	29	71
71	0	10	90	0
71	1	12	88	0
71	2	18	82	0
71	3	25	75	0
71	4	26	68	6
71	5	27	61	12
71	6	24	58	18
71	7	24	51	25
71	8	21	47	32
71	9	16	45	39
71	10	14	44	42
71	11	8	43	49
71	12	6	41	53
71	13	5	40	55
71	14	4	40	56
71	15	5	38	57
71	16	5	36	59
71	17	6	34	60
71	18	7	33	60
71	19	6	32	62
71	20	4	32	64
71	21	2	32	66
71	22	2	31	67
71	23	1	31	68
71	24	1	31	68
71	25	1	31	68
71	26	0	31	69
72	0	10	90	0
72	1	12	88	0
72	2	18	82	0
72	3	25	75	0
72	4	26	68	6
72	5	27	61	12
72	6	24	58	18
72	7	24	51	25
72	8	21	47	32
72	9	16	45	39
72	10	14	44	42
72	11	8	43	49
72	12	6	41	53
72	13	5	40	55
72	14	4	40	56
72	15	5	38	57
72	16	5	36	59
72	17	6	34	60
72	18	7	33	60
72	19	6	32	62
72	20	4	32	64
72	21	2	32	66
72	22	2	31	67
72	23	1	31	68
72	24	1	31	68
72	25	1	31	68
72	26	0	31	69
73	0	10	90	0
73	1	12	88	0
73	2	18	82	0
73	3	25	75	0
73	4	26	68	6
73	5	27	61	12
73	6	24	58	18
73	7	24	51	25
73	8	21	47	32
73	9	16	45	39
73	10	14	44	42
73	11	8	43	49
73	12	6	41	53
73	13	5	40	55
73	14	4	40	56
73	15	5	38	57
73	16	5	36	59
73	17	6	34	60
73	18	7	33	60
73	19	6	32	62
73	20	4	32	64
73	21	2	32	66
73	22	2	31	67
73	23	1	31	68
73	24	1	31	68
73	25	1	31	68
73	26	0	31	69
74	0	10	90	0
74	1	12	88	0
74	2	18	82	0
74	3	25	75	0
74	4	26	68	6
74	5	27	61	12
74	6	24	58	18
74	7	24	51	25
74	8	21	47	32
74	9	16	45	39
74	10	14	44	42
74	11	8	43	49
74	12	6	41	53
74	13	5	40	55
74	14	4	40	56
74	15	5	38	57
74	16	5	36	59
74	17	6	34	60
74	18	7	33	60
74	19	6	32	62
74	20	4	32	64
74	21	2	32	66
74	22	2	31	67
74	23	1	31	68
74	24	1	31	68
74	25	1	31	68
74	26	0	31	69
75	0	10	90	0
75	1	12	88	0
75	2	18	82	0
75	3	25	75	0
75	4	26	68	6
75	5	27	61	12
75	6	24	58	18
75	7	24	51	25
75	8	21	47	32
75	9	16	45	39
75	10	14	44	42
75	11	8	43	49
75	12	6	41	53
75	13	5	40	55
75	14	4	40	56
75	15	5	38	57
75	16	5	36	59
75	17	6	34	60
75	18	7	33	60
75	19	6	32	62
75	20	4	32	64
75	21	2	32	66
75	22	2	31	67
75	23	1	31	68
75	24	1	31	68
75	25	1	31	68
75	26	0	31	69
76	0	10	90	0
76	1	12	88	0
76	2	18	82	0
76	3	25	75	0
76	4	26	68	6
76	5	27	61	12
76	6	24	58	18
76	7	24	51	25
76	8	21	47	32
76	9	16	45	39
76	10	14	44	42
76	11	8	43	49
76	12	6	41	53
76	13	5	40	55
76	14	4	40	56
76	15	5	38	57
76	16	5	36	59
76	17	6	34	60
76	18	7	33	60
76	19	6	32	62
76	20	4	32	64
76	21	2	32	66
76	22	2	31	67
76	23	1	31	68
76	24	1	31	68
76	25	1	31	68
76	26	0	31	69
77	0	10	90	0
77	1	11	89	0
77	2	18	82	0
77	3	25	75	0
77	4	31	63	6
77	5	31	58	11
77	6	30	52	18
77	7	27	48	25
77	8	20	43	37
77	9	21	37	42
77	10	17	35	48
77	11	16	32	52
77	12	13	30	57
77	13	9	28	63
77	14	8	27	65
77	15	5	27	68
77	16	4	26	70
77	17	2	26	72
77	18	1	26	73
77	19	1	26	73
77	20	1	25	74
77	21	1	25	74
77	22	1	25	74
77	23	1	25	74
77	24	1	24	75
77	25	1	24	75
77	26	1	24	75
77	27	2	23	75
77	28	1	23	76
77	29	1	23	76
77	30	1	23	76
77	31	0	23	77
78	0	10	90	0
78	1	11	89	0
78	2	18	82	0
78	3	25	75	0
78	4	31	63	6
78	5	31	58	11
78	6	30	52	18
78	7	27	48	25
78	8	20	43	37
78	9	21	37	42
78	10	17	35	48
78	11	16	32	52
78	12	13	30	57
78	13	9	28	63
78	14	8	27	65
78	15	5	27	68
78	16	4	26	70
78	17	2	26	72
78	18	1	26	73
78	19	1	26	73
78	20	1	25	74
78	21	1	25	74
78	22	1	25	74
78	23	1	25	74
78	24	1	24	75
78	25	1	24	75
78	26	1	24	75
78	27	2	23	75
78	28	1	23	76
78	29	1	23	76
78	30	1	23	76
78	31	0	23	77
79	0	10	90	0
79	1	11	89	0
79	2	18	82	0
79	3	25	75	0
79	4	31	63	6
79	5	31	58	11
79	6	30	52	18
79	7	27	48	25
79	8	20	43	37
79	9	21	37	42
79	10	17	35	48
79	11	16	32	52
79	12	13	30	57
79	13	9	28	63
79	14	8	27	65
79	15	5	27	68
79	16	4	26	70
79	17	2	26	72
79	18	1	26	73
79	19	1	26	73
79	20	1	25	74
79	21	1	25	74
79	22	1	25	74
79	23	1	25	74
79	24	1	24	75
79	25	1	24	75
79	26	1	24	75
79	27	2	23	75
79	28	1	23	76
79	29	1	23	76
79	30	1	23	76
79	31	0	23	77
80	0	10	90	0
80	1	11	89	0
80	2	18	82	0
80	3	25	75	0
80	4	31	63	6
80	5	31	58	11
80	6	30	52	18
80	7	27	48	25
80	8	20	43	37
80	9	21	37	42
80	10	17	35	48
80	11	16	32	52
80	12	13	30	57
80	13	9	28	63
80	14	8	27	65
80	15	5	27	68
80	16	4	26	70
80	17	2	26	72
80	18	1	26	73
80	19	1	26	73
80	20	1	25	74
80	21	1	25	74
80	22	1	25	74
80	23	1	25	74
80	24	1	24	75
80	25	1	24	75
80	26	1	24	75
80	27	2	23	75
80	28	1	23	76
80	29	1	23	76
80	30	1	23	76
80	31	0	23	77
81	0	10	90	0
81	1	11	89	0
81	2	18	82	0
81	3	25	75	0
81	4	31	63	6
81	5	31	58	11
81	6	30	52	18
81	7	27	48	25
81	8	20	43	37
81	9	21	37	42
81	10	17	35	48
81	11	16	32	52
81	12	13	30	57
81	13	9	28	63
81	14	8	27	65
81	15	5	27	68
81	16	4	26	70
81	17	2	26	72
81	18	1	26	73
81	19	1	26	73
81	20	1	25	74
81	21	1	25	74
81	22	1	25	74
81	23	1	25	74
81	24	1	24	75
81	25	1	24	75
81	26	1	24	75
81	27	2	23	75
81	28	1	23	76
81	29	1	23	76
81	30	1	23	76
81	31	0	23	77
82	0	10	90	0
82	1	5	95	0
82	2	8	92	0
82	3	12	88	0
82	4	17	80	3
82	5	23	72	5
82	6	25	67	8
82	7	25	63	12
82	8	23	57	20
82	9	21	51	28
82	10	21	46	33
82	11	23	40	37
82	12	20	37	43
82	13	17	34	49
82	14	14	32	54
82	15	8	32	60
82	16	6	31	63
82	17	5	29	66
82	18	3	29	68
82	19	5	27	68
82	20	5	26	69
82	21	4	25	71
82	22	6	23	71
82	23	4	23	73
82	24	4	22	74
82	25	4	21	75
82	26	2	21	77
82	27	2	21	77
82	28	1	21	78
82	29	0	21	79
83	0	10	90	0
83	1	5	95	0
83	2	8	92	0
83	3	12	88	0
83	4	17	80	3
83	5	23	72	5
83	6	25	67	8
83	7	25	63	12
83	8	23	57	20
83	9	21	51	28
83	10	21	46	33
83	11	23	40	37
83	12	20	37	43
83	13	17	34	49
83	14	14	32	54
83	15	8	32	60
83	16	6	31	63
83	17	5	29	66
83	18	3	29	68
83	19	5	27	68
83	20	5	26	69
83	21	4	25	71
83	22	6	23	71
83	23	4	23	73
83	24	4	22	74
83	25	4	21	75
83	26	2	21	77
83	27	2	21	77
83	28	1	21	78
83	29	0	21	79
84	0	10	90	0
84	1	5	95	0
84	2	8	92	0
84	3	12	88	0
84	4	17	80	3
84	5	23	72	5
84	6	25	67	8
84	7	25	63	12
84	8	23	57	20
84	9	21	51	28
84	10	21	46	33
84	11	23	40	37
84	12	20	37	43
84	13	17	34	49
84	14	14	32	54
84	15	8	32	60
84	16	6	31	63
84	17	5	29	66
84	18	3	29	68
84	19	5	27	68
84	20	5	26	69
84	21	4	25	71
84	22	6	23	71
84	23	4	23	73
84	24	4	22	74
84	25	4	21	75
84	26	2	21	77
84	27	2	21	77
84	28	1	21	78
84	29	0	21	79
85	0	10	90	0
85	1	5	95	0
85	2	8	92	0
85	3	12	88	0
85	4	17	80	3
85	5	23	72	5
85	6	25	67	8
85	7	25	63	12
85	8	23	57	20
85	9	21	51	28
85	10	21	46	33
85	11	23	40	37
85	12	20	37	43
85	13	17	34	49
85	14	14	32	54
85	15	8	32	60
85	16	6	31	63
85	17	5	29	66
85	18	3	29	68
85	19	5	27	68
85	20	5	26	69
85	21	4	25	71
85	22	6	23	71
85	23	4	23	73
85	24	4	22	74
85	25	4	21	75
85	26	2	21	77
85	27	2	21	77
85	28	1	21	78
85	29	0	21	79
86	0	10	90	0
86	1	5	95	0
86	2	8	92	0
86	3	12	88	0
86	4	17	80	3
86	5	23	72	5
86	6	25	67	8
86	7	25	63	12
86	8	23	57	20
86	9	21	51	28
86	10	21	46	33
86	11	23	40	37
86	12	20	37	43
86	13	17	34	49
86	14	14	32	54
86	15	8	32	60
86	16	6	31	63
86	17	5	29	66
86	18	3	29	68
86	19	5	27	68
86	20	5	26	69
86	21	4	25	71
86	22	6	23	71
86	23	4	23	73
86	24	4	22	74
86	25	4	21	75
86	26	2	21	77
86	27	2	21	77
86	28	1	21	78
86	29	0	21	79
87	0	10	90	0
87	1	9	91	0
87	2	12	88	0
87	3	14	86	0
87	4	11	85	4
87	5	8	83	9
87	6	9	79	12
87	7	10	76	14
87	8	14	71	15
87	9	16	67	17
87	10	14	65	21
87	11	18	58	24
87	12	15	56	29
87	13	14	53	33
87	14	14	51	35
87	15	11	47	42
87	16	11	45	44
87	17	8	45	47
87	18	9	42	49
87	19	6	41	53
87	20	6	39	55
87	21	8	37	55
87	22	7	35	58
87	23	6	35	59
87	24	6	33	61
87	25	6	31	63
87	26	5	30	65
87	27	6	29	65
87	28	5	28	67
87	29	5	26	69
87	30	4	26	70
87	31	4	25	71
87	32	4	24	72
87	33	2	24	74
87	34	2	24	74
87	35	1	24	75
87	36	0	24	76
88	0	10	90	0
88	1	9	91	0
88	2	12	88	0
88	3	14	86	0
88	4	11	85	4
88	5	8	83	9
88	6	9	79	12
88	7	10	76	14
88	8	14	71	15
88	9	16	67	17
88	10	14	65	21
88	11	18	58	24
88	12	15	56	29
88	13	14	53	33
88	14	14	51	35
88	15	11	47	42
88	16	11	45	44
88	17	8	45	47
88	18	9	42	49
88	19	6	41	53
88	20	6	39	55
88	21	8	37	55
88	22	7	35	58
88	23	6	35	59
88	24	6	33	61
88	25	6	31	63
88	26	5	30	65
88	27	6	29	65
88	28	5	28	67
88	29	5	26	69
88	30	4	26	70
88	31	4	25	71
88	32	4	24	72
88	33	2	24	74
88	34	2	24	74
88	35	1	24	75
88	36	0	24	76
89	0	10	90	0
89	1	9	91	0
89	2	12	88	0
89	3	14	86	0
89	4	11	85	4
89	5	8	83	9
89	6	9	79	12
89	7	10	76	14
89	8	14	71	15
89	9	16	67	17
89	10	14	65	21
89	11	18	58	24
89	12	15	56	29
89	13	14	53	33
89	14	14	51	35
89	15	11	47	42
89	16	11	45	44
89	17	8	45	47
89	18	9	42	49
89	19	6	41	53
89	20	6	39	55
89	21	8	37	55
89	22	7	35	58
89	23	6	35	59
89	24	6	33	61
89	25	6	31	63
89	26	5	30	65
89	27	6	29	65
89	28	5	28	67
89	29	5	26	69
89	30	4	26	70
89	31	4	25	71
89	32	4	24	72
89	33	2	24	74
89	34	2	24	74
89	35	1	24	75
89	36	0	24	76
90	0	10	90	0
90	1	9	91	0
90	2	12	88	0
90	3	14	86	0
90	4	11	85	4
90	5	8	83	9
90	6	9	79	12
90	7	10	76	14
90	8	14	71	15
90	9	16	67	17
90	10	14	65	21
90	11	18	58	24
90	12	15	56	29
90	13	14	53	33
90	14	14	51	35
90	15	11	47	42
90	16	11	45	44
90	17	8	45	47
90	18	9	42	49
90	19	6	41	53
90	20	6	39	55
90	21	8	37	55
90	22	7	35	58
90	23	6	35	59
90	24	6	33	61
90	25	6	31	63
90	26	5	30	65
90	27	6	29	65
90	28	5	28	67
90	29	5	26	69
90	30	4	26	70
90	31	4	25	71
90	32	4	24	72
90	33	2	24	74
90	34	2	24	74
90	35	1	24	75
90	36	0	24	76
91	0	10	90	0
91	1	9	91	0
91	2	12	88	0
91	3	14	86	0
91	4	11	85	4
91	5	8	83	9
91	6	9	79	12
91	7	10	76	14
91	8	14	71	15
91	9	16	67	17
91	10	14	65	21
91	11	18	58	24
91	12	15	56	29
91	13	14	53	33
91	14	14	51	35
91	15	11	47	42
91	16	11	45	44
91	17	8	45	47
91	18	9	42	49
91	19	6	41	53
91	20	6	39	55
91	21	8	37	55
91	22	7	35	58
91	23	6	35	59
91	24	6	33	61
91	25	6	31	63
91	26	5	30	65
91	27	6	29	65
91	28	5	28	67
91	29	5	26	69
91	30	4	26	70
91	31	4	25	71
91	32	4	24	72
91	33	2	24	74
91	34	2	24	74
91	35	1	24	75
91	36	0	24	76
92	0	10	90	0
92	1	7	93	0
92	2	11	89	0
92	3	19	81	0
92	4	19	77	4
92	5	25	68	7
92	6	28	61	11
92	7	30	51	19
92	8	31	46	23
92	9	28	40	32
92	10	24	37	39
92	11	16	35	49
92	12	14	32	54
92	13	10	30	60
92	14	8	29	63
92	15	6	29	65
92	16	3	29	68
92	17	3	27	70
92	18	2	27	71
92	19	2	27	71
92	20	3	26	71
92	21	2	25	73
92	22	2	25	73
92	23	2	25	73
92	24	1	25	74
92	25	0	25	75
93	0	10	90	0
93	1	7	93	0
93	2	11	89	0
93	3	19	81	0
93	4	19	77	4
93	5	25	68	7
93	6	28	61	11
93	7	30	51	19
93	8	31	46	23
93	9	28	40	32
93	10	24	37	39
93	11	16	35	49
93	12	14	32	54
93	13	10	30	60
93	14	8	29	63
93	15	6	29	65
93	16	3	29	68
93	17	3	27	70
93	18	2	27	71
93	19	2	27	71
93	20	3	26	71
93	21	2	25	73
93	22	2	25	73
93	23	2	25	73
93	24	1	25	74
93	25	0	25	75
94	0	10	90	0
94	1	7	93	0
94	2	11	89	0
94	3	19	81	0
94	4	19	77	4
94	5	25	68	7
94	6	28	61	11
94	7	30	51	19
94	8	31	46	23
94	9	28	40	32
94	10	24	37	39
94	11	16	35	49
94	12	14	32	54
94	13	10	30	60
94	14	8	29	63
94	15	6	29	65
94	16	3	29	68
94	17	3	27	70
94	18	2	27	71
94	19	2	27	71
94	20	3	26	71
94	21	2	25	73
94	22	2	25	73
94	23	2	25	73
94	24	1	25	74
94	25	0	25	75
95	0	10	90	0
95	1	7	93	0
95	2	11	89	0
95	3	19	81	0
95	4	19	77	4
95	5	25	68	7
95	6	28	61	11
95	7	30	51	19
95	8	31	46	23
95	9	28	40	32
95	10	24	37	39
95	11	16	35	49
95	12	14	32	54
95	13	10	30	60
95	14	8	29	63
95	15	6	29	65
95	16	3	29	68
95	17	3	27	70
95	18	2	27	71
95	19	2	27	71
95	20	3	26	71
95	21	2	25	73
95	22	2	25	73
95	23	2	25	73
95	24	1	25	74
95	25	0	25	75
96	0	10	90	0
96	1	7	93	0
96	2	11	89	0
96	3	19	81	0
96	4	19	77	4
96	5	25	68	7
96	6	28	61	11
96	7	30	51	19
96	8	31	46	23
96	9	28	40	32
96	10	24	37	39
96	11	16	35	49
96	12	14	32	54
96	13	10	30	60
96	14	8	29	63
96	15	6	29	65
96	16	3	29	68
96	17	3	27	70
96	18	2	27	71
96	19	2	27	71
96	20	3	26	71
96	21	2	25	73
96	22	2	25	73
96	23	2	25	73
96	24	1	25	74
96	25	0	25	75
97	0	10	90	0
97	1	7	93	0
97	2	11	89	0
97	3	19	81	0
97	4	19	77	4
97	5	25	68	7
97	6	28	61	11
97	7	30	51	19
97	8	31	46	23
97	9	28	40	32
97	10	24	37	39
97	11	16	35	49
97	12	14	32	54
97	13	10	30	60
97	14	8	29	63
97	15	6	29	65
97	16	3	29	68
97	17	3	27	70
97	18	2	27	71
97	19	2	27	71
97	20	3	26	71
97	21	2	25	73
97	22	2	25	73
97	23	2	25	73
97	24	1	25	74
97	25	0	25	75
98	0	10	90	0
98	1	20	80	0
98	2	30	70	0
98	3	41	59	0
98	4	41	50	9
98	5	37	43	20
98	6	35	35	30
98	7	26	33	41
98	8	20	30	50
98	9	14	29	57
98	10	8	27	65
98	11	7	26	67
98	12	4	26	70
98	13	3	26	71
98	14	1	26	73
98	15	0	26	74
99	0	10	90	0
99	1	20	80	0
99	2	30	70	0
99	3	41	59	0
99	4	41	50	9
99	5	37	43	20
99	6	35	35	30
99	7	26	33	41
99	8	20	30	50
99	9	14	29	57
99	10	8	27	65
99	11	7	26	67
99	12	4	26	70
99	13	3	26	71
99	14	1	26	73
99	15	0	26	74
100	0	10	90	0
100	1	20	80	0
100	2	30	70	0
100	3	41	59	0
100	4	41	50	9
100	5	37	43	20
100	6	35	35	30
100	7	26	33	41
100	8	20	30	50
100	9	14	29	57
100	10	8	27	65
100	11	7	26	67
100	12	4	26	70
100	13	3	26	71
100	14	1	26	73
100	15	0	26	74
